index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
196,200,15,1D,normal,burial,0.1,Candidate 12,Candidate 8,1.2067729229092339,Candidate 5,1.0326358832442333,Candidate 8,1.2067729229092339,Candidate 12,1.0,Candidate 12,1.0
197,200,15,1D,normal,burial,0.1,Candidate 8,Candidate 8,1.0,Candidate 5,1.0785310942086597,Candidate 4,1.1249625578529914,Candidate 5,1.0785310942086597,Candidate 8,1.0
198,200,15,1D,normal,burial,0.1,Candidate 14,Candidate 11,1.3256618667020852,Candidate 6,1.0374014417355277,Candidate 9,1.083977209932847,Candidate 13,1.020588227597442,Candidate 14,1.0
199,200,15,1D,normal,burial,0.1,Candidate 5,Candidate 14,1.397228838335026,Candidate 0,1.1473156027821525,Candidate 1,1.066199470938056,Candidate 5,1.0,Candidate 5,1.0
0,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 7,1.340190393922451,Candidate 8,1.1221385389226735,Candidate 10,1.244679244449271,Candidate 1,1.0,Candidate 1,1.0
1,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 8,1.5912702618633985,Candidate 6,1.0095501840988277,Candidate 6,1.0095501840988277,Candidate 6,1.0095501840988277,Candidate 0,1.0
2,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 8,1.6533264336485045,Candidate 0,1.1076081230987809,Candidate 0,1.1076081230987809,Candidate 3,1.0,Candidate 6,1.0061236599465608
3,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 8,1.337770812505421,Candidate 5,1.027831262954957,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
4,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 13,1.0028323664688297,Candidate 6,1.0,Candidate 3,1.1563527093385866,Candidate 13,1.0028323664688297,Candidate 6,1.0
5,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 13,1.2448466941456027,Candidate 4,1.0236467763745631,False,False,Candidate 7,1.002058670857282,Candidate 1,1.0
6,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 6,1.6598311850268794,Candidate 8,1.0165781872106856,Candidate 10,1.0886493276292948,Candidate 2,1.0,Candidate 2,1.0
7,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 1,1.0,Candidate 2,1.0624891154929248,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
8,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 14,1.0433565679986758,Candidate 4,1.0,Candidate 14,1.0433565679986758,Candidate 4,1.0,Candidate 4,1.0
9,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 0,1.0,Candidate 2,1.0993155442318743,Candidate 2,1.0993155442318743,Candidate 4,1.0078447614520594,Candidate 4,1.0078447614520594
10,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 5,1.0931521398334774,Candidate 2,1.0,Candidate 6,1.073208153251644,Candidate 6,1.073208153251644,Candidate 2,1.0
11,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 5,1.8191458303626802,Candidate 10,1.0,Candidate 8,1.129177109150862,Candidate 10,1.0,Candidate 10,1.0
12,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 1,1.3525811998631048,Candidate 0,1.0,Candidate 14,1.029898355248874,Candidate 14,1.029898355248874,Candidate 14,1.029898355248874
13,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 8,1.0247972657529223,Candidate 11,1.0,Candidate 9,1.035177834635781,Candidate 12,1.0063230369589138,Candidate 11,1.0
14,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 1,1.5864164670892096,Candidate 14,1.1792530747028613,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0
15,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 8,1.5202010779691424,Candidate 12,1.0,Candidate 9,1.05089300357838,Candidate 9,1.05089300357838,Candidate 12,1.0
16,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 5,1.0610608557288876,Candidate 12,1.0,Candidate 5,1.0610608557288876,Candidate 12,1.0,Candidate 12,1.0
17,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 13,1.4266347108147452,Candidate 2,1.000247462305736,Candidate 9,1.075127353836546,Candidate 7,1.0,Candidate 7,1.0
18,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 0,1.0626881329799205,Candidate 10,1.0363457313372502,Candidate 0,1.0626881329799205,Candidate 7,1.0,Candidate 7,1.0
19,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 11,1.4992869000872708,Candidate 0,1.0008389338882475,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
20,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 3,1.0541634596267293,Candidate 0,1.0321065984313376,Candidate 0,1.0321065984313376,Candidate 5,1.0,Candidate 5,1.0
21,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 9,1.0776445040134095,Candidate 14,1.0055591289979346,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
22,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 7,1.1698955353261822,Candidate 0,1.0,Candidate 8,1.153327486220774,Candidate 6,1.049063820766237,Candidate 0,1.0
23,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 8,1.4744089371554072,Candidate 5,1.1195234424127234,Candidate 1,1.0118547966620697,Candidate 1,1.0118547966620697,Candidate 12,1.0
24,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 11,1.4177927857340222,Candidate 0,1.0428066553148432,Candidate 0,1.0428066553148432,Candidate 12,1.0,Candidate 12,1.0
25,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 14,1.0968475453162505,Candidate 1,1.0868319749618247,Candidate 7,1.0,Candidate 3,1.0028646128591043,Candidate 7,1.0
26,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 3,1.719774361285631,Candidate 5,1.0113207184547317,Candidate 5,1.0113207184547317,Candidate 6,1.0,Candidate 6,1.0
27,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 10,1.0230459758194481,Candidate 14,1.014007067674937,Candidate 10,1.0230459758194481,Candidate 1,1.0,Candidate 1,1.0
28,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 1,1.0,Candidate 5,1.3783915878441508,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
29,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 0,1.0453822202926575,Candidate 4,1.0836242794432125,Candidate 11,1.1477976587655687,Candidate 13,1.0,Candidate 13,1.0
30,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 0,1.8025970481128406,Candidate 4,1.0,Candidate 3,1.0288277249163185,Candidate 4,1.0,Candidate 4,1.0
31,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 13,1.2540814959798152,Candidate 11,1.0078303045946395,Candidate 4,1.164398018669739,Candidate 11,1.0078303045946395,Candidate 0,1.0
32,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 13,1.2844127837260377,Candidate 7,1.0,Candidate 10,1.0169147589203988,Candidate 6,1.030661531713032,Candidate 7,1.0
33,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 12,1.3089033065637117,Candidate 9,1.0011059797749857,Candidate 0,1.070339602907335,Candidate 14,1.0145122670935482,Candidate 11,1.0
34,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 9,1.8109815821427466,Candidate 2,1.0005978281865142,Candidate 7,1.0034547776073446,Candidate 12,1.0,Candidate 12,1.0
35,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 2,1.0,Candidate 4,1.0207904237546872,Candidate 11,1.0337282101056087,Candidate 4,1.0207904237546872,Candidate 2,1.0
36,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 2,1.0,Candidate 7,1.0598112338335166,Candidate 7,1.0598112338335166,Candidate 7,1.0598112338335166,Candidate 2,1.0
37,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 2,1.0,Candidate 1,1.0382449861590162,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
38,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 4,1.5626372198918717,Candidate 5,1.0,Candidate 6,1.1525397334276763,Candidate 10,1.0156941753801265,Candidate 5,1.0
39,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 11,1.4206040009243033,Candidate 5,1.018388750732427,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
40,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 3,1.1798919624210071,Candidate 12,1.0071534558577326,Candidate 11,1.1474984108821547,Candidate 14,1.0,Candidate 14,1.0
41,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 11,1.0554554864896604,Candidate 5,1.0060699210787358,Candidate 11,1.0554554864896604,Candidate 14,1.0,Candidate 14,1.0
42,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 11,1.4829363132949305,Candidate 7,1.002793728844219,Candidate 12,1.0743511049405854,Candidate 9,1.0,Candidate 9,1.0
43,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 7,1.3464997735853579,Candidate 14,1.0039044823774403,Candidate 10,1.113935007247012,Candidate 5,1.0,Candidate 5,1.0
44,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 14,1.2712516887324516,Candidate 4,1.0549077580616535,Candidate 12,1.1683713332414918,Candidate 10,1.0,Candidate 10,1.0
45,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 0,1.3345197705992273,Candidate 3,1.0095388518192383,False,False,Candidate 10,1.0,Candidate 10,1.0
46,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 0,1.0256131425787602,Candidate 13,1.0,Candidate 13,1.0,Candidate 13,1.0,Candidate 13,1.0
47,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 5,1.5605648730860582,Candidate 2,1.0,Candidate 13,1.0118451871119594,Candidate 13,1.0118451871119594,Candidate 13,1.0118451871119594
48,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 14,1.0,Candidate 0,1.0001845937773721,Candidate 14,1.0,Candidate 14,1.0,Candidate 14,1.0
49,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 8,1.1606348281484928,Candidate 9,1.0719000333541873,Candidate 9,1.0719000333541873,Candidate 12,1.0,Candidate 12,1.0
50,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 14,1.4168497457400988,Candidate 0,1.0,Candidate 3,1.1316362653393621,Candidate 0,1.0,Candidate 0,1.0
51,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 13,1.2926899617200347,Candidate 7,1.0328216566888913,Candidate 12,1.163063110824208,Candidate 1,1.0,Candidate 1,1.0
52,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 7,1.1092552112731884,Candidate 13,1.0384546903835434,Candidate 7,1.1092552112731884,Candidate 4,1.0,Candidate 4,1.0
53,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 5,1.148509317240319,Candidate 1,1.0228262507044732,Candidate 2,1.0025688791869753,Candidate 13,1.0,Candidate 13,1.0
54,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 13,1.204662078714086,Candidate 8,1.0,Candidate 13,1.204662078714086,Candidate 8,1.0,Candidate 8,1.0
55,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 7,1.0810048097880602,Candidate 6,1.0019338319225046,Candidate 7,1.0810048097880602,Candidate 4,1.0,Candidate 4,1.0
56,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 8,1.4361841889761573,Candidate 2,1.0,Candidate 1,1.04358496091082,Candidate 5,1.0087551611962462,Candidate 2,1.0
57,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 14,1.1522654931754472,Candidate 13,1.0169229438142726,Candidate 11,1.0804726653692218,Candidate 8,1.0071452337628661,Candidate 9,1.0
58,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 11,1.3185524867872291,Candidate 12,1.0,Candidate 13,1.1251246070991212,Candidate 12,1.0,Candidate 12,1.0
59,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 13,1.0,Candidate 3,1.017708939290683,Candidate 13,1.0,Candidate 13,1.0,Candidate 13,1.0
60,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 3,1.0840067712584096,Candidate 12,1.0013731148996918,Candidate 3,1.0840067712584096,Candidate 12,1.0013731148996918,Candidate 8,1.0
61,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 7,1.3483453595836896,Candidate 10,1.0,Candidate 8,1.01083815319721,Candidate 10,1.0,Candidate 10,1.0
62,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 14,1.516773738246958,Candidate 4,1.0352894321333534,Candidate 4,1.0352894321333534,Candidate 13,1.0,Candidate 13,1.0
63,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 12,1.0,Candidate 8,1.1177429644466226,Candidate 12,1.0,Candidate 12,1.0,Candidate 12,1.0
64,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 10,1.0,Candidate 3,1.0241802051886857,Candidate 10,1.0,Candidate 10,1.0,Candidate 10,1.0
65,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 10,1.0008336409762923,Candidate 0,1.146690270557585,Candidate 14,1.0,Candidate 10,1.0008336409762923,Candidate 14,1.0
66,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 9,1.0,Candidate 13,1.0520933356398807,Candidate 9,1.0,Candidate 9,1.0,Candidate 9,1.0
67,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 4,1.3376745404401353,Candidate 0,1.0135008046403011,Candidate 0,1.0135008046403011,Candidate 10,1.0161694714092324,Candidate 10,1.0161694714092324
68,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 1,1.0271526606064805,Candidate 3,1.1454951134376032,Candidate 3,1.1454951134376032,Candidate 13,1.0,Candidate 13,1.0
69,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 2,2.162739493194098,Candidate 5,1.0126230606710929,Candidate 8,1.0,Candidate 5,1.0126230606710929,Candidate 8,1.0
70,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 11,1.0281668642205393,Candidate 5,1.0,Candidate 11,1.0281668642205393,Candidate 5,1.0,Candidate 5,1.0
71,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 11,1.00255002620848,Candidate 0,1.0,Candidate 11,1.00255002620848,Candidate 0,1.0,Candidate 8,1.0024214763168553
72,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 2,1.4994578589172716,Candidate 14,1.0,Candidate 14,1.0,Candidate 0,1.0426799692327986,Candidate 14,1.0
73,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 2,1.1627352742595478,Candidate 5,1.009275095072063,Candidate 14,1.0629969278139693,Candidate 7,1.006877616032164,Candidate 4,1.0
74,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 2,1.001235541661263,Candidate 7,1.0,Candidate 2,1.001235541661263,Candidate 13,1.0044995653335502,Candidate 7,1.0
75,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 3,1.0,Candidate 4,1.0925489294090092,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
76,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 8,1.4762738743284731,Candidate 0,1.0,Candidate 11,1.0396612389262152,Candidate 12,1.0169165553837092,Candidate 0,1.0
77,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 11,1.0911551535219521,Candidate 4,1.1457431440352062,Candidate 11,1.0911551535219521,Candidate 7,1.0,Candidate 13,1.0018175050200104
78,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 8,1.2863886026381177,Candidate 4,1.0564486933733386,Candidate 14,1.0163438590695926,Candidate 14,1.0163438590695926,Candidate 3,1.0
79,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 14,1.323063510934322,Candidate 13,1.1660107091773602,Candidate 14,1.323063510934322,Candidate 9,1.0607355145513755,Candidate 4,1.0
80,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 10,1.710804586542265,Candidate 0,1.0248919061342456,Candidate 1,1.1648525245643613,Candidate 8,1.0,Candidate 8,1.0
81,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 5,1.0,Candidate 12,1.0561867900828752,Candidate 5,1.0,Candidate 5,1.0,Candidate 5,1.0
82,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 5,1.3051534618418767,Candidate 2,1.1089044367596643,Candidate 7,1.0,Candidate 7,1.0,Candidate 14,1.005666541744508
83,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 8,1.1379187548073815,Candidate 7,1.0,False,False,Candidate 2,1.0015943748834348,Candidate 2,1.0015943748834348
84,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 4,1.0,Candidate 12,1.0126668909965832,Candidate 4,1.0,Candidate 7,1.0795999141805044,Candidate 4,1.0
85,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 5,1.3685656319999864,Candidate 11,1.0951616117989447,Candidate 12,1.0,Candidate 6,1.0125242829758523,Candidate 12,1.0
86,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 9,1.3965582789314648,Candidate 8,1.0301238243383515,Candidate 8,1.0301238243383515,Candidate 8,1.0301238243383515,Candidate 12,1.0
87,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 8,1.3943143164723761,Candidate 9,1.0204246601670761,Candidate 10,1.1123523283791423,Candidate 9,1.0204246601670761,Candidate 12,1.0
88,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 13,1.0122595851238296,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
89,200,15,1D,normal,burial,0.25,Candidate 4,Candidate 4,1.0,Candidate 5,1.0171799517338125,Candidate 4,1.0,Candidate 5,1.0171799517338125,Candidate 4,1.0
90,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 6,1.0,Candidate 1,1.0414533804680624,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
91,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 14,1.1319189704456751,Candidate 7,1.0370395127892722,Candidate 14,1.1319189704456751,Candidate 9,1.0005746567548093,Candidate 12,1.0
92,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 6,1.2638342982334876,Candidate 9,1.0085844391031582,Candidate 6,1.2638342982334876,Candidate 11,1.0,Candidate 11,1.0
93,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 13,1.1473358023236662,Candidate 9,1.0,Candidate 6,1.0327477150712,Candidate 9,1.0,Candidate 9,1.0
94,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 11,1.0042829408695442,Candidate 2,1.0,Candidate 11,1.0042829408695442,Candidate 2,1.0,Candidate 2,1.0
95,200,15,1D,normal,burial,0.25,Candidate 2,Candidate 2,1.0,Candidate 3,1.0112882460297044,Candidate 2,1.0,Candidate 2,1.0,Candidate 2,1.0
96,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 5,1.114189174099895,Candidate 0,1.0,Candidate 4,1.0069830042326213,Candidate 8,1.0186522756063807,Candidate 0,1.0
97,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 12,1.1606541987987762,Candidate 14,1.0835627726443415,Candidate 1,1.0,Candidate 1,1.0,Candidate 6,1.0079502004861407
98,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 9,1.6579830781417602,Candidate 3,1.0229762615420945,Candidate 7,1.0355772920176796,Candidate 6,1.0,Candidate 6,1.0
99,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 8,1.38314527157859,Candidate 4,1.0240781112266584,Candidate 13,1.192901218449674,Candidate 10,1.0,Candidate 10,1.0
100,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 11,1.3593108864847914,Candidate 14,1.0,Candidate 1,1.3354852933900918,Candidate 3,1.0796701123151293,Candidate 14,1.0
101,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 11,1.0,Candidate 13,1.12355956789739,Candidate 5,1.2208872189760183,Candidate 11,1.0,Candidate 11,1.0
102,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 2,1.0043832166029858,Candidate 4,1.0694971882627948,Candidate 2,1.0043832166029858,Candidate 8,1.004331211460363,Candidate 7,1.0
103,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 3,1.0,Candidate 12,1.0385065259922053,Candidate 12,1.0385065259922053,Candidate 3,1.0,Candidate 3,1.0
104,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 7,1.3844095470934095,Candidate 8,1.008899801811595,Candidate 0,1.0,Candidate 8,1.008899801811595,Candidate 0,1.0
105,200,15,1D,normal,burial,0.25,Candidate 0,Candidate 0,1.0,Candidate 1,1.0187097744914102,Candidate 6,1.0932138167017011,Candidate 0,1.0,Candidate 0,1.0
106,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 12,1.0064042459439553,Candidate 3,1.0059989020781237,Candidate 12,1.0064042459439553,Candidate 10,1.0,Candidate 10,1.0
107,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 12,1.780972073021399,Candidate 4,1.0068240592193287,Candidate 7,1.0,Candidate 10,1.0401837740708488,Candidate 7,1.0
108,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 10,1.397699677552397,Candidate 13,1.1410216518559113,Candidate 11,1.2830742144245453,Candidate 5,1.0,Candidate 5,1.0
109,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 8,1.1414246916890012,Candidate 1,1.015384197506457,Candidate 10,1.0231891595167775,Candidate 10,1.0231891595167775,Candidate 10,1.0231891595167775
110,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 9,1.2714921587377617,Candidate 1,1.0606086502332093,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
111,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 13,1.616506677560254,Candidate 5,1.0384639856182738,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
112,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 3,1.106324240556099,Candidate 8,1.0173021907388207,Candidate 13,1.0805913493777606,Candidate 14,1.014979827574343,Candidate 9,1.0
113,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 11,1.3082503316743224,Candidate 4,1.0010243154806338,Candidate 1,1.0972366495620833,Candidate 0,1.0230170780973566,Candidate 14,1.0009498812757185
114,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 5,1.0,Candidate 8,1.2193539643983797,Candidate 10,1.089368908259521,Candidate 0,1.002054732461144,Candidate 0,1.002054732461144
115,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 11,1.0,Candidate 12,1.042445765065354,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
116,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 12,1.4476048575906246,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0,Candidate 11,1.0
117,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 7,1.456287536332185,Candidate 0,1.0607406886286868,Candidate 4,1.0332914166142062,Candidate 13,1.0017238027233626,Candidate 6,1.0
118,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 12,1.7229631670067518,Candidate 7,1.0,Candidate 9,1.1061678759960982,Candidate 7,1.0,Candidate 7,1.0
119,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 6,1.0178778181955086,Candidate 1,1.0041583585395837,Candidate 6,1.0178778181955086,Candidate 0,1.0007866767124785,Candidate 3,1.0
120,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 0,1.332483136001997,Candidate 11,1.090886760734586,Candidate 3,1.0792767826913818,Candidate 12,1.0061181617096688,Candidate 13,1.0
121,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 7,1.0245913793087114,Candidate 9,1.0049352304939756,Candidate 7,1.0245913793087114,Candidate 9,1.0049352304939756,Candidate 14,1.0
122,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 0,1.3488285267466793,Candidate 9,1.0,Candidate 13,1.0367393370434004,Candidate 6,1.0041139628338005,Candidate 9,1.0
123,200,15,1D,normal,burial,0.25,Candidate 6,Candidate 5,1.4557849365056936,Candidate 4,1.1885625755454647,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
124,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 10,1.2793712729619786,Candidate 1,1.0000855071083847,Candidate 3,1.1601900694378924,Candidate 14,1.0,Candidate 5,1.000152612911779
125,200,15,1D,normal,burial,0.25,Candidate 11,Candidate 11,1.0,Candidate 13,1.033306190663806,Candidate 11,1.0,Candidate 8,1.0056127831565687,Candidate 11,1.0
126,200,15,1D,normal,burial,0.25,Candidate 9,Candidate 0,1.6901151196108495,Candidate 7,1.1261646430526993,Candidate 4,1.0048358737228735,Candidate 9,1.0,Candidate 14,1.0277008415947633
127,200,15,1D,normal,burial,0.25,Candidate 1,Candidate 6,1.1055659293173268,Candidate 1,1.0,Candidate 11,1.03426838669851,Candidate 1,1.0,Candidate 1,1.0
128,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 3,1.089554587668963,Candidate 0,1.0149332133655593,Candidate 6,1.031177391100995,Candidate 10,1.0,Candidate 10,1.0
129,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 10,1.0,Candidate 2,1.0541710368657173,Candidate 11,1.1860175694540658,Candidate 10,1.0,Candidate 10,1.0
130,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 12,1.5955171922553337,Candidate 4,1.0482365623245076,Candidate 13,1.1857051741031477,Candidate 3,1.0,Candidate 3,1.0
131,200,15,1D,normal,burial,0.25,Candidate 7,Candidate 4,1.0504812296277555,Candidate 9,1.020342835131954,Candidate 4,1.0504812296277555,Candidate 7,1.0,Candidate 10,1.0023535941567223
132,200,15,1D,normal,burial,0.25,Candidate 12,Candidate 10,1.2468641922768215,Candidate 8,1.0251209323982116,Candidate 6,1.0118852883215768,Candidate 12,1.0,Candidate 5,1.0105201932648722
133,200,15,1D,normal,burial,0.25,Candidate 14,Candidate 2,1.2115758545089315,Candidate 7,1.02200932060835,Candidate 7,1.02200932060835,Candidate 14,1.0,Candidate 14,1.0
134,200,15,1D,normal,burial,0.25,Candidate 13,Candidate 8,1.6137176108168019,Candidate 2,1.025143487737904,Candidate 11,1.0120908150782728,Candidate 13,1.0,Candidate 13,1.0
135,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 8,1.0,Candidate 6,1.090596280648224,Candidate 13,1.1513561632715155,Candidate 8,1.0,Candidate 8,1.0
136,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 5,1.5615462805519398,Candidate 1,1.0062312393584782,Candidate 2,1.0582950667023157,Candidate 8,1.0,Candidate 8,1.0
137,200,15,1D,normal,burial,0.25,Candidate 5,Candidate 2,1.4284471851220035,Candidate 10,1.000058596330208,Candidate 9,1.0528645786172701,Candidate 11,1.017668115013091,Candidate 5,1.0
138,200,15,1D,normal,burial,0.25,Candidate 8,Candidate 6,1.151817894001615,Candidate 5,1.0014931338512163,Candidate 10,1.0124898158204214,Candidate 8,1.0,Candidate 8,1.0
139,200,15,1D,normal,burial,0.25,Candidate 10,Candidate 4,1.1442503074167465,Candidate 14,1.0024890810748937,Candidate 4,1.1442503074167465,Candidate 10,1.0,Candidate 10,1.0
140,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 14,1.3095056642744707,Candidate 6,1.0202284723532853,Candidate 9,1.080114310176927,Candidate 3,1.0,Candidate 3,1.0
141,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 13,1.138438857259103,Candidate 3,1.0,Candidate 10,1.2259636207677262,Candidate 3,1.0,Candidate 3,1.0
142,200,15,1D,normal,burial,0.25,Candidate 3,Candidate 6,1.5551680459978925,Candidate 13,1.0053413510129359,Candidate 0,1.0340714576022234,Candidate 3,1.0,Candidate 3,1.0
